=== HANDZ INPUT RECORDING (SINGLE ROUND) ===
Date: 2026-03-04T00:21:28.587Z
Match Type: Player vs CPU | Mode: Normal

--- FIGHT SETTINGS ---
ODZILLA HAMEHA (BoxerPuncher) vs Marvin "Night Engine" Carter (BoxerPuncher)
Player Level: 5 | Enemy Level: 6
AI Difficulty: champion
Round Duration: 60s | Timer Speed: normal | Total Rounds: 3
Player Arm: 65" | Enemy Arm: 63"

=== ROUND 1 === (60.0s)

--- PUNCH SUMMARY ---
PLAYER:
  jab: 33 thrown, 13 landed (39%) 2 charged 23 body
  cross: 31 thrown, 9 landed (29%) 4 charged 22 body
  leftHook: 1 thrown, 0 landed (0%)
  leftUppercut: 3 thrown, 0 landed (0%)
  rightUppercut: 4 thrown, 2 landed (50%) 1 charged 3 body
ENEMY:
  jab: 17 thrown, 0 landed (0%) 2 charged 1 body
  cross: 10 thrown, 0 landed (0%)
  leftHook: 4 thrown, 2 landed (50%) 2 body
  rightHook: 7 thrown, 2 landed (29%) 1 charged 4 body
  leftUppercut: 8 thrown, 7 landed (88%) 5 body
  rightUppercut: 3 thrown, 1 landed (33%) 3 body

--- MOVEMENT ---
Player distance traveled: 8314px | Avg dist from enemy: 90px
Time in range: 32.9s | Out of range: 28s

--- DEFENSE ---
Player: 31 ducks, 26 full guards, 11 blocks hit, 8 dodges
Enemy: 74 ducks, 94 full guards, 30 blocks hit, 4 dodges

--- KNOCKDOWNS ---
Player scored: 1 | Enemy scored: 0

--- EVENT LOG ---
Time(ms) | Actor  | Event      | Details                                  | Positions (P/E) | Dist | Stam(P/E)
    1426 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (335,354)/(342,287) |   67 | 342/432
    1440 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (335,356)/(342,286) |   70 | 342/432
    1454 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (335,358)/(342,286) |   72 | 342/432
    1467 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (335,360)/(341,286) |   75 | 342/432
    1480 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (335,363)/(341,286) |   77 | 342/432
    1494 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (335,365)/(341,285) |   80 | 342/432
    1507 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (337,365)/(341,285) |   80 | 342/432
    1507 | player | move       | pDef=duck pStance=neutral pRhythm=2 pPun | (337,365)/(341,285) |   80 | 342/432
    1520 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (339,365)/(341,285) |   80 | 342/432
    1533 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (339,365)/(341,284) |   80 | 342/432
    1547 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (339,365)/(341,284) |   81 | 342/432
    1561 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (339,365)/(340,284) |   81 | 342/432
