=== HANDZ INPUT RECORDING (SINGLE ROUND) ===
Date: 2026-06-28T13:02:25.617Z
Match Type: Player vs CPU | Mode: Practice

--- FIGHT SETTINGS ---
Player (BoxerPuncher) vs Darius "War Algorithm" Price (Swarmer)
Player Level: 25 | Enemy Level: 23
AI Difficulty: champion
Round Duration: 60s | Timer Speed: normal | Total Rounds: 3
Player Arm: 65" | Enemy Arm: 65"

=== ROUND 1 === (60.0s)

--- PUNCH SUMMARY ---
PLAYER:
  jab: 10 thrown, 5 landed (50%) 6 body
  cross: 13 thrown, 8 landed (62%) 10 body
  leftHook: 2 thrown, 0 landed (0%) 2 body
  rightHook: 1 thrown, 0 landed (0%) 1 body
  leftUppercut: 7 thrown, 3 landed (43%) 6 body
  rightUppercut: 8 thrown, 2 landed (25%) 6 body
ENEMY:
  jab: 18 thrown, 2 landed (11%) 2 charged 4 body
  cross: 17 thrown, 5 landed (29%) 1 charged 4 body
  leftHook: 14 thrown, 4 landed (29%) 5 body
  rightHook: 14 thrown, 8 landed (57%) 9 body
  leftUppercut: 10 thrown, 4 landed (40%) 7 body
  rightUppercut: 4 thrown, 2 landed (50%) 4 body

--- MOVEMENT ---
Player distance traveled: 5187px | Avg dist from enemy: 113px
Time in range: 21.1s | Out of range: 38.8s

--- DEFENSE ---
Player: 30 ducks, 36 full guards, 9 blocks hit, 17 dodges
Enemy: 47 ducks, 54 full guards, 3 blocks hit, 0 dodges

--- KNOCKDOWNS ---
Player scored: 0 | Enemy scored: 0

--- EVENT LOG ---
Time(ms) | Actor  | Event      | Details                                  | Positions (P/E) | Dist | Stam(P/E)
     560 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=1 pGu | (280,260)/(443,240) |  164 | 875/743
     574 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=1 pGu | (280,260)/(442,241) |  163 | 875/743
     587 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=1 pGu | (280,260)/(441,241) |  162 | 875/743
     600 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=1 pGu | (280,260)/(440,241) |  161 | 875/743
     600 | player | move       | pDef=fullGuard pStance=neutral pRhythm=2 | (280,260)/(440,241) |  161 | 875/743
     614 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (280,260)/(439,241) |  160 | 875/743
     614 | enemy  | defense    | state=fullGuard prev=duck                | (280,260)/(439,241) |  160 | 875/743
     627 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (280,260)/(437,241) |  159 | 875/743
     640 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (280,260)/(436,241) |  157 | 875/743
     654 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (280,260)/(435,241) |  156 | 875/743
     667 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (280,260)/(434,242) |  155 | 875/743
     680 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (280,260)/(433,242) |  154 | 875/743
     694 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (280,260)/(432,242) |  153 | 875/743
     707 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (280,260)/(430,242) |  152 | 875/743
     707 | player | move       | pDef=fullGuard pStance=neutral pRhythm=2 | (280,260)/(430,242) |  152 | 875/743
     720 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (280,260)/(429,242) |  150 | 875/743
     720 | enemy  | defense    | state=none prev=fullGuard                | (280,260)/(429,242) |  150 | 875/743
     734 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (280,260)/(428,242) |  149 | 875/743
     734 | player | defense    | state=duck prev=fullGuard                | (280,260)/(428,242) |  149 | 875/743
     747 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (280,260)/(427,242) |  148 | 875/743
     760 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (280,260)/(425,243) |  147 | 875/743
     774 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (280,260)/(424,243) |  145 | 875/743
     787 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (280,260)/(423,243) |  144 | 875/743
     800 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (280,260)/(422,243) |  143 | 875/743
     800 | player | move       | pDef=duck pStance=neutral pRhythm=2 pPun | (280,260)/(422,243) |  143 | 875/743
     814 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (280,260)/(420,243) |  141 | 875/743
     827 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (280,260)/(419,243) |  140 | 875/743
     827 | enemy  | defense    | state=fullGuard prev=none                | (280,260)/(419,243) |  140 | 875/743
     840 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (280,260)/(418,243) |  139 | 875/743
     854 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (280,260)/(416,244) |  137 | 875/743
     867 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (280,260)/(415,244) |  136 | 875/743
     880 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (280,260)/(414,244) |  135 | 875/743
     894 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (280,260)/(412,244) |  133 | 875/743
     907 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (280,260)/(411,244) |  132 | 875/743
     907 | player | move       | pDef=duck pStance=neutral pRhythm=2 pPun | (280,260)/(411,244) |  132 | 875/743
     920 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=1 pGu | (280,260)/(409,244) |  130 | 875/743
     920 | enemy  | defense    | state=duck prev=fullGuard                | (280,260)/(409,244) |  130 | 875/743
     934 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (280,260)/(409,245) |  130 | 875/743
     934 | enemy  | defense    | state=none prev=duck                     | (280,260)/(409,245) |  130 | 875/743
     947 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (283,260)/(408,245) |  126 | 875/743
     960 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (285,260)/(407,245) |  123 | 875/743
     974 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (288,260)/(406,245) |  119 | 875/743
     987 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (291,260)/(406,245) |  116 | 875/743
    1000 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (294,260)/(405,245) |  112 | 875/743
    1000 | player | move       | pDef=duck pStance=neutral pRhythm=2 pPun | (294,260)/(405,245) |  112 | 875/743
    1014 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (296,260)/(404,245) |  109 | 875/743
    1027 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (299,260)/(403,245) |  105 | 875/743
    1027 | player | punch      | punch=cross feint=false charged=false bo | (302,260)/(402,245) |  102 | 873/743
    1040 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (302,260)/(402,245) |  102 | 873/743
    1040 | enemy  | defense    | state=fullGuard prev=none                | (302,260)/(402,245) |  102 | 873/743
    1054 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=1 pGu | (304,260)/(402,245) |   98 | 874/743
    1054 | enemy  | defense    | state=duck prev=fullGuard                | (304,260)/(402,245) |   98 | 874/743
    1067 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=1 pGu | (307,260)/(401,246) |   95 | 874/743
    1080 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=1 pGu | (310,260)/(400,245) |   91 | 874/743
    1094 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=1 pGu | (312,260)/(399,245) |   88 | 874/743
    1094 | player | hit        | punch=cross damage=34 crit=true stun=fal | (315,260)/(398,245) |   84 | 874/709
    1107 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=1 pGu | (315,260)/(408,243) |   94 | 875/709
    1107 | player | move       | pDef=duck pStance=neutral pRhythm=2 pPun | (315,260)/(408,243) |   94 | 875/709
    1120 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=1 pGu | (318,260)/(408,243) |   92 | 875/709
    1134 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=1 pGu | (321,260)/(408,243) |   89 | 875/709
    1147 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=1 pGu | (323,260)/(408,243) |   87 | 875/709
    1161 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=1 pGu | (326,260)/(408,243) |   84 | 875/709
    1174 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=1 pGu | (329,260)/(408,242) |   81 | 875/709
    1187 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=1 pGu | (331,260)/(408,242) |   79 | 875/709
    1201 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=1 pGu | (334,260)/(408,242) |   76 | 875/709
    1201 | player | move       | pDef=duck pStance=neutral pRhythm=2 pPun | (334,260)/(408,242) |   76 | 875/709
    1214 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (337,260)/(407,242) |   73 | 875/709
    1214 | enemy  | defense    | state=fullGuard prev=duck                | (337,260)/(407,242) |   73 | 875/709
    1227 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (339,260)/(407,242) |   70 | 875/709
    1241 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (342,260)/(407,242) |   67 | 875/709
    1254 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (345,260)/(406,242) |   64 | 875/709
    1267 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (348,260)/(406,241) |   61 | 875/709
    1281 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (350,260)/(406,241) |   58 | 875/709
    1294 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (353,260)/(405,241) |   56 | 875/709
    1307 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (356,260)/(405,241) |   53 | 875/709
    1307 | player | move       | pDef=duck pStance=neutral pRhythm=2 pPun | (356,260)/(405,241) |   53 | 875/709
    1320 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (358,258)/(404,241) |   50 | 875/709
    1333 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (359,256)/(404,241) |   47 | 875/709
    1346 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (361,254)/(404,241) |   44 | 875/709
    1360 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (363,252)/(403,241) |   42 | 875/709
    1373 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (365,251)/(403,241) |   39 | 875/709
    1386 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (367,249)/(402,241) |   36 | 875/709
    1386 | player | punch      | punch=jab feint=false charged=false body | (369,247)/(402,241) |   34 | 874/709
    1401 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (369,247)/(402,241) |   33 | 874/709
    1401 | player | move       | pDef=duck pStance=neutral pRhythm=2 pPun | (369,247)/(402,241) |   33 | 874/709
    1413 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (371,245)/(401,240) |   30 | 874/709
    1426 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (371,245)/(403,240) |   32 | 874/709
    1441 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (372,245)/(404,240) |   32 | 874/709
    1441 | player | hit        | punch=jab damage=6 crit=false stun=false | (374,246)/(405,239) |   32 | 874/703
    1454 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (374,246)/(407,239) |   34 | 875/703
    1467 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (376,246)/(407,239) |   31 | 875/703
    1481 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (377,246)/(409,238) |   33 | 875/703
    1494 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (379,246)/(410,237) |   33 | 875/703
    1494 | player | punch      | punch=cross feint=false charged=false bo | (382,246)/(410,237) |   30 | 873/703
    1507 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (380,247)/(411,237) |   33 | 873/703
    1507 | player | move       | pDef=duck pStance=neutral pRhythm=2 pPun | (380,247)/(411,237) |   33 | 873/703
    1520 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (382,247)/(413,236) |   32 | 874/703
    1533 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (383,248)/(414,236) |   32 | 874/703
    1546 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (385,248)/(415,235) |   32 | 874/703
    1560 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (387,249)/(416,234) |   32 | 874/703
    1560 | player | hit        | punch=cross damage=8 crit=false stun=fal | (388,249)/(416,234) |   32 | 874/695
    1573 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (388,249)/(418,233) |   35 | 875/695
    1586 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (391,249)/(419,232) |   33 | 875/695
    1600 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (394,249)/(419,231) |   32 | 875/695
    1614 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (395,250)/(421,230) |   33 | 875/695
    1614 | player | move       | pDef=duck pStance=neutral pRhythm=2 pPun | (395,250)/(421,230) |   33 | 875/695
    1627 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (396,249)/(422,229) |   33 | 875/695
    1641 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (397,248)/(423,227) |   33 | 875/695
    1654 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (398,247)/(423,226) |   33 | 875/695
    1667 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (399,246)/(424,225) |   32 | 875/695
    1681 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=1 pGu | (400,245)/(425,224) |   32 | 875/695
    1681 | enemy  | defense    | state=duck prev=fullGuard                | (400,245)/(425,224) |   32 | 875/695
    1681 | enemy  | punch      | punch=rightUppercut feint=false charged= | (402,243)/(424,224) |   29 | 875/691
    1694 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (401,244)/(426,223) |   32 | 875/691
    1694 | enemy  | defense    | state=fullGuard prev=duck                | (401,244)/(426,223) |   32 | 875/691
    1707 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (402,242)/(425,223) |   30 | 875/691
    1707 | player | move       | pDef=duck pStance=neutral pRhythm=2 pPun | (402,242)/(425,223) |   30 | 875/691
    1707 | player | punch      | punch=cross feint=false charged=false bo | (403,241)/(425,223) |   29 | 873/691
    1721 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (402,242)/(426,221) |   32 | 873/691
    1734 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (403,241)/(426,221) |   30 | 874/691
    1747 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (403,241)/(427,220) |   32 | 874/691
    1747 | enemy  | hit        | punch=rightUppercut damage=38 crit=false | (403,241)/(426,219) |   32 | 836/691
    1761 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (395,249)/(426,219) |   43 | 836/693
    1774 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (394,249)/(425,219) |   44 | 836/693
    1774 | player | hit        | punch=cross damage=8 crit=false stun=fal | (393,250)/(424,219) |   44 | 836/685
    1787 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (393,250)/(426,217) |   46 | 837/685
    1801 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (393,251)/(426,216) |   48 | 837/685
    1801 | player | move       | pDef=duck pStance=neutral pRhythm=2 pPun | (393,251)/(426,216) |   48 | 837/685
    1814 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (392,251)/(426,215) |   49 | 837/685
