=== HANDZ INPUT RECORDING (SINGLE ROUND) ===
Date: 2026-03-15T19:32:01.906Z
Match Type: Player vs CPU | Mode: Normal

--- FIGHT SETTINGS ---
Player One (BoxerPuncher) vs Wolfgang "Superman" Aruzenai Jr. (BoxerPuncher)
Player Level: 105 | Enemy Level: 100
AI Difficulty: champion
Round Duration: 60s | Timer Speed: normal | Total Rounds: 3
Player Arm: 65" | Enemy Arm: 69"

=== ROUND 1 === (60.0s)

--- PUNCH SUMMARY ---
PLAYER:
  jab: 10 thrown, 6 landed (60%) 2 charged 8 body
  cross: 33 thrown, 25 landed (76%) 6 charged 32 body
  leftUppercut: 10 thrown, 8 landed (80%) 5 body
  rightUppercut: 5 thrown, 2 landed (40%)
ENEMY:
  jab: 11 thrown, 3 landed (27%) 1 charged 2 body
  cross: 9 thrown, 2 landed (22%) 2 body
  leftHook: 9 thrown, 3 landed (33%) 1 charged 4 body
  rightHook: 10 thrown, 4 landed (40%) 3 body
  leftUppercut: 8 thrown, 6 landed (75%) 1 charged 5 body
  rightUppercut: 3 thrown, 2 landed (67%) 3 body

--- MOVEMENT ---
Player distance traveled: 5744px | Avg dist from enemy: 99px
Time in range: 21.1s | Out of range: 24.7s

--- DEFENSE ---
Player: 22 ducks, 21 full guards, 6 blocks hit, 11 dodges
Enemy: 25 ducks, 28 full guards, 8 blocks hit, 2 dodges

--- KNOCKDOWNS ---
Player scored: 3 | Enemy scored: 0

--- EVENT LOG ---
Time(ms) | Actor  | Event      | Details                                  | Positions (P/E) | Dist | Stam(P/E)
     400 | player | move       | pDef=none pStance=neutral pRhythm=2 pPun | (266,260)/(498,281) |  233 | 2827/3000
     414 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (264,260)/(498,281) |  235 | 2827/3000
     427 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (264,260)/(498,282) |  235 | 2827/3000
     440 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (264,260)/(496,283) |  233 | 2827/3000
     454 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (264,260)/(495,283) |  232 | 2827/3000
     467 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (264,260)/(493,284) |  230 | 2827/3000
     480 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (264,260)/(491,285) |  228 | 2827/3000
     494 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (264,260)/(489,285) |  226 | 2827/3000
     507 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (264,260)/(487,286) |  225 | 2827/3000
     507 | player | move       | pDef=none pStance=neutral pRhythm=2 pPun | (264,260)/(487,286) |  225 | 2827/3000
     520 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (264,260)/(486,287) |  223 | 2827/3000
     533 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (262,260)/(484,287) |  223 | 2827/3000
     547 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (260,260)/(483,287) |  224 | 2827/3000
     547 | enemy  | defense    | state=none prev=fullGuard                | (260,260)/(483,287) |  224 | 2827/3000
     559 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (258,260)/(482,287) |  225 | 2827/3000
     574 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (256,260)/(481,287) |  226 | 2827/3000
     587 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (254,260)/(480,287) |  228 | 2827/3000
     600 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (252,260)/(479,287) |  229 | 2827/3000
     600 | enemy  | defense    | state=fullGuard prev=none                | (252,260)/(479,287) |  229 | 2827/3000
     613 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (252,260)/(478,287) |  228 | 2827/3000
     613 | player | move       | pDef=none pStance=neutral pRhythm=2 pPun | (252,260)/(478,287) |  228 | 2827/3000
     627 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (252,260)/(477,286) |  227 | 2827/3000
     640 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (252,260)/(477,286) |  226 | 2827/3000
     654 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (250,260)/(476,286) |  227 | 2827/3000
     666 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (248,260)/(475,286) |  228 | 2827/3000
     680 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (247,260)/(474,286) |  229 | 2827/3000
     694 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (244,260)/(473,286) |  230 | 2827/3000
     707 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (243,260)/(472,286) |  230 | 2827/3000
     707 | player | move       | pDef=none pStance=neutral pRhythm=2 pPun | (243,260)/(472,286) |  230 | 2827/3000
     707 | enemy  | defense    | state=none prev=fullGuard                | (243,260)/(472,286) |  230 | 2827/3000
     720 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (241,260)/(471,286) |  231 | 2827/3000
     733 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (239,260)/(469,285) |  232 | 2827/3000
     747 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (237,260)/(468,285) |  233 | 2827/3000
     760 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (235,260)/(467,285) |  234 | 2827/3000
     773 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (233,260)/(466,284) |  235 | 2827/3000
     787 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (233,260)/(465,284) |  234 | 2827/3000
     800 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (233,260)/(464,284) |  232 | 2827/3000
     800 | player | move       | pDef=none pStance=neutral pRhythm=2 pPun | (233,260)/(464,284) |  232 | 2827/3000
     814 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (233,260)/(463,283) |  231 | 2827/3000
     826 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (233,260)/(461,283) |  230 | 2827/3000
     840 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (233,260)/(460,282) |  229 | 2827/3000
     854 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (233,260)/(459,282) |  228 | 2827/3000
     867 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (233,260)/(458,281) |  226 | 2827/3000
     880 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (233,260)/(457,281) |  225 | 2827/3000
     893 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (233,260)/(456,280) |  224 | 2827/3000
     907 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (233,260)/(455,280) |  223 | 2827/3000
     907 | player | move       | pDef=none pStance=neutral pRhythm=2 pPun | (233,260)/(455,280) |  223 | 2827/3000
     920 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (233,260)/(453,280) |  222 | 2827/3000
     934 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (233,260)/(452,279) |  220 | 2827/3000
     946 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (233,260)/(451,279) |  219 | 2827/3000
     960 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (233,260)/(450,278) |  218 | 2827/3000
     974 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (233,260)/(449,278) |  217 | 2827/3000
     987 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (233,260)/(448,277) |  216 | 2827/3000
    1001 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (233,260)/(447,277) |  215 | 2827/3000
    1001 | player | move       | pDef=none pStance=neutral pRhythm=2 pPun | (233,260)/(447,277) |  215 | 2827/3000
    1014 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (233,260)/(445,276) |  213 | 2827/3000
    1027 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (233,260)/(444,276) |  212 | 2827/3000
    1027 | enemy  | defense    | state=fullGuard prev=none                | (233,260)/(444,276) |  212 | 2827/3000
