=== HANDZ INPUT RECORDING ===
Date: 2026-08-12T22:10:20.581Z
Match Type: Player vs CPU | Mode: Normal

--- FIGHT SETTINGS ---
ODZILLA KILLA (BoxerPuncher) vs Caleb Reeves (Brawler)
Player Level: 113 | Enemy Level: 115
AI Difficulty: champion
Round Duration: 180s | Timer Speed: normal | Total Rounds: 3
Player Arm: 65" | Enemy Arm: 65"

=== ROUND 1 === (85.7s)

--- PUNCH SUMMARY ---
PLAYER:
  jab: 43 thrown, 26 landed (60%) 1 charged 39 body
  cross: 121 thrown, 63 landed (52%) 20 charged 114 body
  leftHook: 27 thrown, 16 landed (59%) 22 body
  rightHook: 19 thrown, 11 landed (58%) 14 body
  leftUppercut: 9 thrown, 4 landed (44%) 9 body
  rightUppercut: 16 thrown, 6 landed (38%) 2 charged 16 body
ENEMY:
  jab: 15 thrown, 0 landed (0%) 6 body
  cross: 7 thrown, 1 landed (14%) 2 body
  leftHook: 6 thrown, 2 landed (33%) 4 body
  rightHook: 1 thrown, 0 landed (0%) 1 body
  leftUppercut: 3 thrown, 0 landed (0%) 3 body
  rightUppercut: 2 thrown, 0 landed (0%) 1 body

--- MOVEMENT ---
Player distance traveled: 11993px | Avg dist from enemy: 79px
Time in range: 42.8s | Out of range: 35.4s

--- DEFENSE ---
Player: 36 ducks, 54 full guards, 5 blocks hit, 7 dodges
Enemy: 36 ducks, 50 full guards, 38 blocks hit, 1 dodges

--- KNOCKDOWNS ---
Player scored: 1 | Enemy scored: 0

--- EVENT LOG ---
Time(ms) | Actor  | Event      | Details                                  | Positions (P/E) | Dist | Stam(P/E)
    1374 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (346,271)/(337,240) |   33 | 24319/111441
    1387 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (347,271)/(336,240) |   33 | 24320/111441
    1401 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (349,271)/(336,240) |   34 | 24320/111441
    1401 | player | move       | pDef=duck pStance=neutral pRhythm=2 pPun | (349,271)/(336,240) |   34 | 24320/111441
    1414 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (350,271)/(335,239) |   36 | 24320/111441
    1427 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (351,270)/(333,238) |   37 | 24320/111441
    1440 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (352,269)/(332,237) |   38 | 24320/111441
    1454 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (353,268)/(331,236) |   39 | 24320/111441
    1467 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (355,267)/(331,236) |   39 | 24321/111441
    1481 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (356,266)/(330,237) |   38 | 24321/111441
    1494 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (357,265)/(330,237) |   38 | 24321/111441
    1507 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (358,264)/(329,238) |   39 | 24321/111441
    1507 | player | move       | pDef=duck pStance=neutral pRhythm=2 pPun | (358,264)/(329,238) |   39 | 24321/111441
    1521 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (359,263)/(329,238) |   39 | 24321/111441
    1534 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (360,262)/(329,238) |   39 | 24321/111441
    1547 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (359,260)/(328,239) |   37 | 24322/111441
    1561 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (358,259)/(328,239) |   36 | 24322/111441
